component,componentCategory,prop,propType,normalizedPropType,propCategory,defaultValue,acceptsObject,objectExample,acceptsNode,enumValues,documentedValues,description,conditionalRelationship,childSupport
Heading,Type,textAlign,string,enum,layout,,false,,false,"""start"" | ""center"" | ""end"" | ""justify""","""start"" | ""center"" | ""end"" | ""justify""",How to align the text inside the heading.,,
Heading,Type,truncate,boolean,boolean,behavior,,false,,false,true | false,true | false,Restrict the text to a single line and truncate with ellipsis if it is too long to all fit.,,
Heading,Type,weight,string | number,union,layout,,false,,false,"""normal"" | ""bold"" | ""lighter"" | ""bolder"" | 300","""normal"" | ""bold"" | ""lighter"" | ""bolder"" | 300",Font weight,,
Markdown,Type,components,object,object,behavior,"'a', 'p', 'img', and table elements are overridden with grommet components",true,"{ a: { component: Anchor, props: {...} }, img: { component: Image }, p: { component: Paragraph }, table: { component: Table }, td: { component: TableCell }, tbody: { component: TableBody }, tfoot: { component: TableFooter }, th: { component: TableCell }, thead: { component: TableHeader }, tr: { comp...",false,,,"Custom components and props to override html elements such as 'img' or 'pre'. By default 'a', 'p', 'img', and table elements are overridden with grommet components.",,
Markdown,Type,options,object,object,content,,true,{ ... },false,,,,,
Paragraph,Type,a11yTitle,string,string,accessibility,,false,"""a user friendly label for screen readers""",false,,,"Custom label to be used by screen readers. When provided, an aria-label will be added to the element.",,
Paragraph,Type,alignSelf,string,enum,layout,,false,,false,"""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""","""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""",How to align along the cross axis when contained in a Box or along the column axis when contained in a Grid.,,
Paragraph,Type,color,string | object,union,layout,,true,"{ dark: ""string"", light: ""string"" }",false,"""brand""","""brand""",A color identifier to use for the text color.,,
Paragraph,Type,fill,boolean,boolean,state,,false,,false,true | false,true | false,Whether the width should fill the container.,,
Paragraph,Type,gridArea,string,string,layout,,false,,false,"""a parent grid area name""","""a parent grid area name""",The name of the area to place this inside a parent Grid.,,
Paragraph,Type,margin,string | object,union,layout,,true,"{ vertical: ""..."", horizontal: ""..."", top: ""..."", bottom: ""..."", left: ""..."", right: ""..."" }",false,"""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""","""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""",The amount of margin around the component.,,
Paragraph,Type,maxLines,number,number,behavior,,false,,false,3,3,"Restrict the text to this number of lines and truncate with ellipsis if it is too long to fit. For the text to get truncated, the Paragraph needs to be contained within a layout component such as a Box or generic div.",,
Paragraph,Type,responsive,boolean,boolean,layout,,false,,false,true | false,true | false,Whether margin should be scaled for mobile environments.,,
Paragraph,Type,size,string,string,layout,,false,,false,"""small"" | ""medium"" | ""large"" | ""xlarge"" | ""xxlarge"" | ""string""","""small"" | ""medium"" | ""large"" | ""xlarge"" | ""xxlarge"" | ""string""",The size of the Paragraph text.,,
Paragraph,Type,textAlign,string,enum,layout,,false,,false,"""start"" | ""center"" | ""end"" | ""justify""","""start"" | ""center"" | ""end"" | ""justify""",How to align the text inside the paragraph.,,
Text,Type,a11yTitle,string,string,accessibility,,false,"""a user friendly label for screen readers""",false,,,"Custom label to be used by screen readers. When provided, an aria-label will be added to the element.",,
Text,Type,alignSelf,string,enum,layout,,false,,false,"""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""","""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""",How to align along the cross axis when contained in a Box or along the column axis when contained in a Grid.,,
Text,Type,as,string | function,union,layout,,false,() => {},false,"""div"" | () => {}","""div"" | () => {}",The DOM tag or react component to use for the element.,,
Text,Type,color,string | object,union,layout,,true,"{ dark: ""string"", light: ""string"" }",false,"""brand""","""brand""",A color identifier to use for the text color.,,
Text,Type,gridArea,string,string,layout,,false,,false,"""a parent grid area name""","""a parent grid area name""",The name of the area to place this inside a parent Grid.,,
Text,Type,margin,string | object,union,layout,,true,"{ vertical: ""..."", horizontal: ""..."", top: ""..."", bottom: ""..."", left: ""..."", right: ""..."" }",false,"""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""","""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""",The amount of margin around the component.,,
Text,Type,size,string,string,layout,,false,,false,"""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""xxlarge"" | ""2xl"" | ""3xl"" | ""4xl"" | ""5xl"" | ""6xl"" | ""string""","""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""xxlarge"" | ""2xl"" | ""3xl"" | ""4xl"" | ""5xl"" | ""6xl"" | ""string""",The font size and line space height of the text.,,
Text,Type,skeleton,object,object,layout,,true,{ width: { min: '200px' }},false,,,"Any Skeleton properties which will be applied to the Text when in skeleton mode. For the Text to be in skeleton mode, use the 'skeleton' property on a parent Box.",,
Text,Type,tag,string | function,union,layout,,false,() => {},false,"""div"" | () => {}","""div"" | () => {}",The DOM tag to use for the element. NOTE: This is deprecated in favor of indicating the DOM tag via the 'as' property.,,
Text,Type,textAlign,string,enum,layout,,false,,false,"""start"" | ""center"" | ""end"" | ""justify""","""start"" | ""center"" | ""end"" | ""justify""",How to align the text inside the component.,,
Text,Type,tip,string | object,union,content,value,true,"{ content: node | string, dropProps: {}, plain: boolean }",true,"""tooltip""","""tooltip""",Tooltip or a hint when hovering over the text.,,
Text,Type,truncate,boolean | string,union,behavior,,false,,false,"true | false | ""tip""","true | false | ""tip""","Restrict the text to a single line and truncate with ellipsis if it is too long to all fit. For truncate to be applied, Text needs to be contained within a layout component (such as Box or a generic div).",,
Text,Type,weight,string | number,union,layout,,false,,false,"""normal"" | ""bold"" | ""lighter"" | ""bolder"" | 300","""normal"" | ""bold"" | ""lighter"" | ""bolder"" | 300",Font weight,,
Text,Type,wordBreak,string,enum,behavior,,false,,false,"""normal"" | ""break-all"" | ""keep-all"" | ""break-word""","""normal"" | ""break-all"" | ""keep-all"" | ""break-word""",Whether words should break when reaching the end of a line.,,
Tag,Type,a11yTitle,string,string,accessibility,,false,"""a user friendly label for screen readers""",false,,,"Custom label to be used by screen readers. When provided, an aria-label will be added to the element.",,
Tag,Type,alignSelf,string,enum,layout,,false,,false,"""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""","""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""",How to align along the cross axis when contained in a Box or along the column axis when contained in a Grid.,,
Tag,Type,as,string | function,union,layout,,false,() => {},false,"""div"" | () => {}","""div"" | () => {}",The DOM tag or react component to use for the element.,,
Tag,Type,background,string | object,union,layout,,true,"{ color: ""neutral-1"", dark: true, opacity: true, position: ""bottom"", repeat: ""no-repeat"", size: ""cover"", image: ""url(//my.com/assets/img.png)"", clip: ""text"", rotate: 45 }",false,"""neutral-1"" | ""url(//my.com/assets/img.png)"" | ""weak"" | ""medium"" | ""strong"" | true | any CSS for background-position | ""no-repeat"" | ""repeat"" | ""string"" | ""cover"" | ""contain"" | ""text"" | ""border-box"" | ""padding-box"" | ""content-box""","""neutral-1"" | ""url(//my.com/assets/img.png)"" | ""weak"" | ""medium"" | ""strong"" | true | any CSS for background-position | ""no-repeat"" | ""repeat"" | ""string"" | ""cover"" | ""contain"" | ""text"" | ""border-box"" | ""padding-box"" | ""content-box""","The background of the tag. Either a color identifier to use for the background color. For example: 'neutral-1'. Or, a 'url()' for an image. Dark is not needed if color is provided.",,
Tag,Type,gridArea,string,string,layout,,false,,false,"""a parent grid area name""","""a parent grid area name""",The name of the area to place this inside a parent Grid.,,
Tag,Type,messages,object,object,behavior,strings and accessibility announcements,true,"{ ""removeLabel"": { ""nameAndValue"": ""Remove {name}: {value}"", ""valueOnly"": ""Remove {value}"" } }",false,,,Custom messages for remove button on Tag. Used for internationalization and customization of default strings and accessibility announcements.,,
Tag,Type,name,string,string,content,,false,,false,"""name""","""name""",Name text to place in the tag.,,
Tag,Type,onClick,function,function,event,,false,() => {},false,() => {},() => {},Click handler. If this property is specified the tag will be a button. This should not be used in conjunction with 'onRemove'.,,
Tag,Type,onRemove,function,function,event,,false,() => {},false,() => {},() => {},"If specified, the tag will include a remove button. This function will be called when the remove button is activated. This should not be used in conjunction with 'onClick'.",,
Tag,Type,size,string,string,layout,,false,,false,"""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""string""","""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""string""","The possible sizes of the Tag, that impacts the overall Tag padding, border radius, text size and line height.",,
Tag,Type,value,string,string,content,,false,,false,"""value""","""value""",Value text to place in the tag.,,
Accordion,Controls,a11yTitle,string,string,accessibility,,false,"""a user friendly label for screen readers""",false,,,"Custom label to be used by screen readers. When provided, an aria-label will be added to the element.",,
Accordion,Controls,activeIndex,number | array,union,behavior,,false,,false,0,0,"Active panel index. If specified, Accordion will be a controlled component. This means that future panel changes will not work unless you subscribe to onActive function and update activeIndex accordingly.",controlled: requires onActive,
Accordion,Controls,alignSelf,string,enum,layout,,false,,false,"""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""","""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""",How to align along the cross axis when contained in a Box or along the column axis when contained in a Grid.,,
Accordion,Controls,animate,boolean,boolean,behavior,,false,,false,true | false,true | false,Transition content in and out with a slide down animation.,,
Accordion,Controls,children,node,ReactNode,content,,false,,true,<AccordionPanel>...</AccordionPanel>,<AccordionPanel>...</AccordionPanel>,Array of AccordionPanels.,,AccordionPanel children
Accordion,Controls,gridArea,string,string,layout,,false,,false,"""a parent grid area name""","""a parent grid area name""",The name of the area to place this inside a parent Grid.,,
Accordion,Controls,margin,string | object,union,layout,,true,"{ vertical: ""..."", horizontal: ""..."", top: ""..."", bottom: ""..."", left: ""..."", right: ""..."" }",false,"""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""","""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""",The amount of margin around the component.,,
Accordion,Controls,messages,object,object,behavior,strings and accessibility announcements,true,"{ tabContents: ""Tab Contents"" }",false,,,Custom messages for Tabs. Used for internationalization and customization of default strings and accessibility announcements.,,
Accordion,Controls,multiple,boolean,boolean,state,,false,,false,true | false,true | false,Allow multiple panels to be opened at once.,,
Accordion,Controls,onActive,function,function,event,,false,([0]) => {},false,([0]) => {},([0]) => {},Function that will be called when the active index changes. It will always send an array with currently active panel indexes.,paired with activeIndex,
Anchor,Controls,a11yTitle,string,string,accessibility,,false,"""a user friendly label for screen readers""",false,,,Custom title to be used by screen readers.,,
Anchor,Controls,alignSelf,string,enum,layout,,false,,false,"""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""","""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""",How to align along the cross axis when contained in a Box or along the column axis when contained in a Grid.,,
Anchor,Controls,as,string | function | component,union,layout,,false,() => {},false,"""div"" | () => {}","""div"" | () => {}",The DOM tag or react component to use for the element.,,
Anchor,Controls,color,string | object,union,layout,,true,"{ dark: ""string"", light: ""string"" }",false,"""brand""","""brand""","Label color and icon color, if not specified on the icon.",,
Anchor,Controls,disabled,boolean,boolean,state,,false,,false,true | false,true | false,Whether the anchor is disabled.,,
Anchor,Controls,gap,string,string,layout,,false,,false,"""xxsmall"" | ""string""","""xxsmall"" | ""string""",The amount of spacing between icon and label in the anchor.,,
Anchor,Controls,gridArea,string,string,layout,,false,,false,"""a parent grid area name""","""a parent grid area name""",The name of the area to place this inside a parent Grid.,,
Anchor,Controls,href,string,string,behavior,,false,,false,"""//my.com/path""","""//my.com/path""",Hyperlink reference to place in the anchor.,,
Anchor,Controls,icon,element,element,content,,false,,true,<Add />,<Add />,Icon element to place in the anchor.,,icon={<Add />}
